reviewId,content,score
a2f26cb1-04da-40d6-bf40-bf480f3c5d5c,grand,5
539c6390-75ed-427b-b7fa-954ae646d8b5,it's good,5
3e8d46d8-7770-4d97-be95-99e246e2dea9,good,5
b8670e4d-cc79-4035-8446-3f6db0f2be62,আলহামদুলিল্লাহ,5
39a2f385-6c26-4d5f-bc41-5a4bd6e50656,Zone People Video GVHB,5
b980d00b-8243-4aa8-9543-370a904dd980,Blue tick,5
e78e1cc5-ef26-4d3c-b53a-f998739c3998,free,1
87b2f73b-dd80-4cf2-914d-933fc24becf9,it is aiit I guess,4
360295b3-5cec-449f-98ee-e91ad3261c77,Ok,5
27bf0c91-a29e-4f8b-898c-cd4647363187,Umme Ruman,5
c6ad3a05-130e-4365-9eaf-1c713fd34fc2,Good,5
39035c9a-2ec6-4c42-a5c1-ef5d094c260e,Samsoor,1
0e0c9b24-4d11-4b10-bdf2-049c55ada95f,excellent,5
d86ce8d8-7473-45d3-be65-a75969a74fb7,Why can't I switch from basic mode to Data mode? I can't see photos and videos the switch mode and see photos is voided!!!!,1
8b3b705d-87e3-4a0e-ac8b-d525dd0155a8,"you should have a many way to save my account from the siefe and buting same rules and strong mission to saving the security in the sochial media the because is use the account Facebook to make money with Nike name this to mean's the Facebook woman's the siefe use her foto to illegal relationship he or she told the girl or lady ""if you didn't make all things l want to do l will publish your foto in the media"" from myself l want to butting The international number cred card to save law wamen's",5
ea93f612-dd1e-4208-bdf9-a9b26ccf7546,Good,5
36e30663-8bf7-4044-8529-c5169a0af075,Good,5
1f99be1a-35db-4ecf-af0c-0b4f1cf6c989,Good,5
6cbc4089-bc1b-431c-8299-6c665cd3e3b0,Bast App,5
f97e21b5-9d41-4a08-baed-ff55c6502cd1,Best,1
f8de37b8-a66c-4524-aa5f-eb6ac6dd6ad5,🌟🌟🌟🌟🌟,5
05c3d633-5726-4e7a-b316-233e1b16f898,so nice,5
e3e42759-682f-4337-a7d9-239ba2e109ae,Awesome,5
a370a9d2-a7a3-4618-92ea-a70e01d84207,good,5
0eb1ba6d-028c-403d-80cb-1ab302d75056,excellent,3
facea947-489d-4c1e-982e-4f3199e4f67c,Ok,4
416114a5-f69a-4bcd-aae5-c1dae61ae97e,friends appear here!,5
3e46cd85-84ab-47fe-bffa-cc3f53c8f440,Nice,5
3a92d2b3-34d6-4e0d-981e-c9ae643581cc,I'm trying to find about 32 more and we'll tell you,1
7f6b5bff-1a53-4099-8078-2a08a883f111,This app cannot be uninstalled or deleted.,1
1f40e3c8-2e74-482f-8861-85282deba3bd,*****GOOD***** *****GOOD***** *****GOOD***** *****GOOD***** *****GOOD*****,5
48f2b334-a64f-403c-9d80-63f2d4e861aa,Good......,5
52fbe846-1dec-4a60-a86e-3e4f367e2f37,Worst,1
98750c00-6282-4ca9-bfe9-2ed90df1e829,Nice,4
c2aab9bf-d4c0-4962-99ee-38ea8cc5bd18,nice is okay,4
a334afae-5b2f-4c76-8f84-dd190d5914c9,hy nice,5
4c323a98-7b3e-49bb-955b-ed48eac277ef,follow,5
11c14761-14d1-4cde-becc-07b15d7f3129,App keeps intupting my music even though I turned alerts off,1
d55b93c8-d7a3-49f0-901f-7381cb981d66,Goodl,4
c92c55a2-a672-489f-8af8-4d136164314c,Good,1
021502da-131a-4b65-bed1-bb93441674c7,nic,5
93a31483-d684-41ba-9d65-4a1aed3b285b,best aap,5
e7492923-506b-43dc-982f-73a568492970,gilieh,3
66d8de20-80a6-481e-8fc2-b5968be2c70b,This app is very slow.this app can not do the live video,1
6ceaf0bd-55b5-455d-9bc3-3e0f80542e8c,ok,5
fc64d467-b31d-4f58-940a-eca7189de134,Very nice galing,5
27debda5-9bbe-438f-84c0-6679af5c012d,Helpful,5
c0900d4f-158a-44a3-8fd0-1b7262121c5c,Good,5
f9514ba7-a2e4-4a55-9b03-0c7be080b1aa,👍,5
20f8ac9b-0b5d-42e4-9d81-8d70d3f3ea34,very good,5
541ab657-60f2-4f09-935b-6800bae262a9,I like it keep me in contact with human's I know,5
e2190000-943e-47d8-9dff-3bdea5bd525c,GigneshPabvi,5
9ba23df1-fd1f-4bc2-8ed0-fb4d702f0d47,the best marking,5
9f3cb713-e58c-4587-9e22-1cfa4f693bb1,I like Facebook app very much,5
a5b91ef1-3f63-490a-a188-7f77dcceeedc,nice platform,5
bf1327da-630b-40c5-a77e-9b63f41d3ef6,Not very good,5
2b2eddf7-5446-44c1-8ce1-7cb184dd3946,It is very good to hear,5
8b8d33f9-997f-4736-a567-edc9dbd11cea,good,3
d663bd12-ef18-4d85-8149-4ccba2e37ecf,nice,5
555be09a-a3df-41d6-9008-04c0d93ac4a5,My fb account I can't open need 6digit code but no code receive,1
4f0fb9ca-a473-44e9-962c-86d0caa104cc,E easy for,3
b346fda9-5e9b-4ce2-9481-3fd5ff0b7fd4,😊😊😊😊,5
5c6dcdb2-142f-43c3-a5fb-39e56fda6bf0,my story is not working... i keep installing ang uninstall 😠,2
f9bbe83b-7fe0-4143-a93f-1ac56d29f401,EHH,3
c4fd9f4f-90d7-4187-90cb-a70c7db65487,super,5
6b54f6ef-1b94-4dfc-8fe2-9206659e179d,DO NOT auto delete our search history. Not one but numerous search are deleted & lost.,1
9b8f28f3-fc82-4f0c-8243-1b718bc6eed9,likes yet nahit maja post la but i am happy facebook,5
683d56d8-c8db-4581-b4ee-619ed5ed26dd,Kuttabagalavundiapp,5
a4afd1f4-e70c-4bbc-8fa8-f4f0f7a96e22,full of bugs,2
d325c623-5c0f-4a69-a0bc-4ae8af2aa0de,good,5
025becd6-ea65-40a3-8731-50ef04a460e1,Couldn't Update My Location In MarketPlace,1
18e2ec17-9446-4a69-ba43-782d44bf0f83,Top,5
9006dc9a-f515-4dfd-b8ed-7ff584988053,good,5
afed9474-5800-40b0-93df-a57ae8c5f6f6,MD Rifat Hossain,5
79bb7791-d08e-42a6-9300-260dda0e359a,राम बाबू खन्ना,5
01cc0bb1-be75-41ed-abc3-7e6ecaa3144c,lalanbhihari,2
a1e25b66-9c7f-474e-bef2-550a3946f41a,AliHassan,5
df104bfc-d044-4462-b064-a84f2d30a4de,Worst app I ever seen,1
e32ec64c-954a-4976-ac67-1e095d41e4fb,excellent,5
31d2fc37-3936-4877-a445-e6e96082640f,I disabled the two step verification and facebook force me for the two step verification.,1
01c4d1d4-845b-49a9-b973-339a9e37f8c7,nice,1
c98d5eae-7958-4951-9413-92a6eeb61011,Why my boosting listing unavailable?,1
2da1dcf1-a453-4dc0-b316-c8e293060f15,nice 👍,5
fc9fbed6-cd85-43a0-945a-7127c737d1da,AFacebook,5
a39d38e7-994f-4a82-97d1-5d95af8e1e04,"the apps is getting disrespect, rude and racist. Now annoying.",1
4cd5aca0-f823-4516-9e49-88b5c8fa9693,Good service,3
ecac3f78-9cc2-47ad-b855-5afe6bd02d95,Excellent 👌,5
1ce7ccbd-bee1-4057-a26a-730ce12505ce,better security US,5
3e3ac8c5-b206-4bea-ada1-ddb601657e9f,Love you,5
006886ad-7fb0-47e6-be3b-c4b132764924,good,2
b9045249-4b51-4dd8-9b17-2a5a00c0ad0a,"entertainment, fun, social, relaxing,",5
26710e71-69ef-440b-821b-9ca22d203ea5,"AWW d ,0t, Droh",5
cbda1f5c-b44c-41fb-8860-306a08033dff,I there's a zero star then I'll give it.,1
3e68fdce-a875-4c43-8e61-6ec1631e69ce,Good app,5
c4810136-1c62-44ca-bc26-a5041b6bc829,nice,5
82e52f7d-51ce-42d4-b661-6ce7a90fc461,recommendable mommies,5
8074130b-9e22-4239-9513-a6f8386b7be3,good,5
c85a69b2-b1e7-4265-b544-4f458d4e3587,Excellent,5
33d1a1f4-8b9c-47d6-a65e-5cead9f51e1a,芙蓉花,1
2d1ebb28-eae9-4046-83fa-229966bc4bff,Krishna Rajvanshi,1
1aa05bed-91f7-4843-8a7c-f53594d899bf,Very good I am happy 🥰,5
bc3b2927-3f8c-4d22-8a29-c92b12b8684b,nice,5
a7fe6d46-eabb-4312-a226-8c860b5ed077,goodapps,5
255a21a9-3346-4403-b418-5046e97f37d8,OP FACSBOOK,5
3d795dc3-5b54-42cb-86fa-4248647f88ba,Hu se,4
cc8496a6-a414-40e4-a044-9b195a0afbea,Good,5
98cc6494-1e0c-425b-9a7f-8117fc9fef76,बी,1
6be8811c-cec6-474c-bcd6-e1ef7979f59e,For more information,5
6c8f6b3e-2a01-4393-b6fd-825d6d30f9ea,Pravesh Alam,5
3830a361-797c-4409-b86e-a610afa80350,Julmat,5
c0e8cbb6-f73d-4624-9383-cac0765d9e9c,Nice,5
afb15253-4f76-4cb7-b18e-37f19aa8c71e,excellent,5
4d088840-aa77-4883-adfd-dc171257d432,"very wonderful app, keeps you in touch with others eg family, friends, the world and also business opportunities.",5
52a71294-2808-4a32-9810-c0cbbf94491f,ok,5
ab6c5ffe-e058-419f-8ed1-2b6a1d8b9b3f,very good,5
f418cd96-ab89-478f-95cf-01dd3c75fdff,They took some of my earning buttons and I can't even complain about what's wrong. 🤷‍♂️,1
ec7e2e19-13a3-4d98-aafe-74a6b21d5dec,👍,5
cc556633-bd84-481a-ab50-d924a3e71d83,not totally perfect star.. because nahirapan ako ulit maka log in..kahit ok nman lahat ng inenter q na password and code.,4
86cc715b-0a54-4b75-8881-470a99c55885,Very good app,5
f716a77d-ef66-47d3-b42f-0712d58a0a7d,good 😊,5
8729e71d-2982-43fd-bb8b-a8aeacad7a09,This app is very helpful & useful thank u daddy Meta 😁😁😘,5
c1f17736-5937-4af2-aa5e-a9ba5fd53790,"They shut down your posts, but not the scammers, even if you report a scammer.",3
e7b70eb4-111d-4c4d-abf2-19c6ffc834ce,Very wrost app and donot proper enqury or verify block many more time cheapest app -1 rating this any society awarness and own messages upload facebook community srandard team not accepted but any offensive messages uploaded others accepted facebooak community standard team how to deceded community standards very wrost and wast standards policy pls considered this otherwise lot of users left to this app because your bluddy standard decidings,1
868f8eaa-498e-44d1-aa69-8009afa62c52,they oppress the right to post educational visual content which up lifts the youth of today🤬🤬🤬🤬🤬🤬😡,1
0de003d6-960c-459a-92b2-4bec676cf2db,good app,5
100b10d5-1549-4908-a081-d8fcf340ae3e,Nice,5
4c0689a9-5915-40d3-b689-ac6d431f4e46,Best app,5
55ebb1cf-68ec-480a-aa21-5c909162b79b,good,5
660e5ba5-5c68-465e-9174-c8f6d461f768,Good,5
7c98b69a-26c9-4823-8f2c-6ce15f11d6a3,Good👍 g,5
47bee9c1-29ea-49e6-b5dd-01401c502c60,Facebook Paisa kaise deta he way,5
33d79ea4-cfd0-4467-a827-5e3917e4c21f,nice,5
1bd2b4b6-9859-4461-bc3d-e9c2f819ec3f,well performing,5
ee959132-0f8c-4717-bddd-ec011b6f857a,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,5
24a07288-0831-48ff-b228-7f5e4957cda6,thank you 💕💕💕😊💕😊,5
22aa942e-13ba-47cc-ad18-529c9286d0f7,oldy but a goodie,5
6390ee4d-e474-4072-a1ba-01a26dae9cc6,make for me happy,5
77b8b7c8-9b28-444b-bdd7-53c8c587a01d,Nice apps,5
63c3f05d-9e82-4b93-9fa2-4b1d8695a867,good,5
8db561c1-3a31-42d4-823b-8ed609c74e3c,very good channel,5
b4ca7d25-ff28-4a32-952b-f79c8c9617d6,I keep in touch with my loved ones via FB,5
825084bb-96ac-439b-bec8-4ada63bf33c7,Ⓜeeazh,5
44fcbe05-a40a-4df4-aac9-40aedbeec5d1,nice Facebook,5
2e260bce-926b-4907-804c-63719496b984,"Afjzr,khan",5
58f7526e-0fe6-4161-afe2-624484aaab8a,good,5
2f5cce14-f2f6-4fd6-badc-88d4e814c6d2,Good,5
0065daba-395c-4131-b7c6-af8a63410e59,Why it isn't install in my device,1
ec6b066f-1146-4101-9030-12f662c3d220,Story view jyada Kara,5
4751ab6f-c649-465b-9766-5bcbe44c329d,দোন্যবাদ,5
36bf41c0-85ce-4c1f-b412-f4ed62f89e75,Very slow,3
d58f61e8-9340-4fb1-b8a1-1bae80156201,social media is trash,1
8a56a71b-86b1-4bf0-837d-6066312ccb80,useful,5
51ab2f7c-16dc-48bd-837f-8de2d9185527,scam advertising machine,1
213e9354-fc5b-4778-a3e3-78d8f38fd780,It's very good,5
752a8157-e3ca-49f4-9135-97b6d5bac0fb,just awesome,5
9d279dc8-1f44-41dd-aa7e-213f2b7fd937,ok,3
9cd6d80e-5957-4fc3-92d7-641add50d510,good,5
5b7b95f5-03a2-4394-97bc-d2ef68584df7,one of the Best places to learn self defence,5
c7ae1f3a-e875-4e43-a90d-cbad0211bc2b,love Facebook,5
0b403a75-b2f0-473b-99bf-52b2c89fc00b,its a good app nothing to blame on it,4
99beb8b3-75c1-4b6e-927a-63519def3fc9,GOOD App,5
8d7b7bbf-1d9f-4dc1-b23b-994d6bfc9b10,nice,4
30937ac5-4c09-438d-9bfd-552a74ab35ba,good,1
04220368-4686-4409-a51c-a5c01a6fe3d8,nice,5
5ed3c053-eb63-4110-9684-f0bee7b7a59e,Bast app,5
97b19f18-70f1-45b6-a441-e44d45420b7c,I love this app,5
2bee956f-b0b0-4f1f-941b-ff502098c96b,Awesome on everything,5
5657c5e3-1ebb-44d8-b4ca-a55d9072441b,love YOU facebook,5
c66fa7e2-7d60-454e-80c9-93512d036706,"Freedom of speech and expression is not allowed, it would be great if there was a real social media platform where people are free to talk without restrictions, sadly the regulations are enforced by a computer and common sense doesn't exist",1
3da01bd8-ba02-47b1-ac97-904f50947f19,"I love this App more opportunities will come, use this wisely. Thank you FACEBOOK.",5
44d9a544-7031-4869-bd02-bc1784d516d5,i watch video and i return and then the problem is the video not continue,1
77bd43bd-9756-4e71-96e2-65dd813684e1,Good,5
f6cd405c-be2f-4285-be0d-b9aa99d7a490,very good,5
18044c45-07c4-47ad-8182-b06007d4bff3,Please my facebook account login Mobile number OTP send me please Gmail id block Ho Gaya hai,5
55bb5bf9-fc34-46d1-afb3-ffb3042b0ebe,Ablnaya,3
29cbaee6-2f3e-4d4c-a290-661db15292f1,Op,5
80ec0001-56cd-492f-8bd2-5e1d9bf619fa,nice Facebook,5
ed1acc93-544c-4836-b28a-409abe974e79,Privacy controls are unoperative not correct. All browser's are going to be in control over Facebook cookies and everything else. Because of un- official creditidals and Facebook home base California Meno Park. Houston Texas un authorized to use media controls. Issued bye the FCC regulations none factuals of evidence excuses. Houston Facebook unstable to use. Fake pretentious of everything bein denial evidence.,1
5d63e4f9-fceb-4b8b-a0fa-2f420fe35819,Great app!a friendly used.,5
0b3ede00-ecfb-4f03-857c-edb91dfb1887,Finding people with locked profiles.,5
290d9e8f-2936-48f5-a788-41737ca47fbb,excellent,5
785eed68-9be0-4cd0-95e7-95615076be8d,Professional mod Facebook account,5
7a8a8898-93ac-46d2-b103-7d5b8f7561ef,very good 👍,5
3ed07508-b145-4c13-9839-acb7c574a0bf,ভালো,5
dbb9520d-c2a1-4225-a7ff-04bdc4744d9e,tank you po facebook,5
25bb3188-05b0-4121-949b-d39297f091ef,Bugcy Hgb,4
8978fd4e-0618-4242-8d7d-886ec313e6e7,Best,1
5ae9dd3a-5028-4a54-8d33-445515a16ceb,thanks for your app,5
45e2fb5b-9173-46fc-93bb-dc039a7132a1,"जय श्री राम ,जय हनुमान जी महाराज,जय बाबा जी महाराज 🙏🙏",2
53583e45-e023-4fd1-9eda-a8f25849a5c9,like back sri,5
2d2644c9-8193-4cdb-92bb-bc0159fee653,good,5
1df903b3-dda9-4d76-9851-bf91588da0ea,goood,5
f2c05b63-0ff3-4657-b7ef-b1084648a638,very nice,4
b2ea62b0-fc48-4046-9f68-9b6de9144b0e,I'm,5
ca1e94e3-be67-4c74-b1c9-91d78e477e37,Kupal kaba?? Hahshs,5
d411bdf3-2b29-4422-a6ed-7a80104cc376,Khoob bhalo,5
67e2e3f3-99a5-404d-81e6-df9121d8ae59,Best,5
a0003836-6ab2-4cea-ba4e-9d6fea5bb947,Good,3
90b6315a-9509-4372-8627-95fc24990877,Good,2
c16952e3-55e9-4ea1-aec1-a43c7a8f4338,Wow apee,5
19fc2264-7f88-40b1-8bb0-86d311c37660,Good,5
22b65c0f-d765-46ff-8bb2-22795fc59895,good 👍,5
9917bde6-9466-41e2-b04a-4657b61981ef,Excellent,5
68bb6d5b-d1ad-4df5-99f8-b83a18af23ca,Good,1
a4db50f0-7415-44b8-9150-908ec892be48,(Optional) Tell others what you think,5
821d8d37-e0ab-4798-a5dc-69b156dcfafd,আপনি আমার দিকে একটু খানি নজর দেন তাহলে আমার জীবনটা অনেক সুন্দর হবে আমি অনেক পেজ কথা লিখি অনেক মানুষ লাইক করে দেখতে পারেন,5
bbe38a2a-c05d-41eb-97ce-b43d1debd6d8,this is good app,1
75e852a9-5b8b-43eb-be8b-1070ae281fa4,"I love this app , but it's problem is you can't open messages without messager,like Facebook lite",3
afb781bc-2b86-4c83-9607-1ef124181a6e,আবদুল কুদ্দুছ,5
fa410132-6f4f-4f75-9187-20a74afa0dad,yes they do! God Bless you!!! ❤❤❤❤❤❤,5
cecb707e-a753-44c5-9b2e-1a14349efa33,very good 👍,5
3216a677-13d2-405a-bc83-a00bcfc0eb97,Pilibhit,1
c770bfa3-2447-4a1c-8506-477167a6b7ca,Nice🥰🥰,5
a19dcb7d-75e2-4be4-b976-1c1271a4726a,gleeeee,5
a2a27916-f441-4965-9dbc-a208b21bcb50,No offense but it won't let me change my account anymore 😭,1
f060f045-a78d-4159-a940-ed3e2d0c09ae,very good 😊👌👌,5
08cb9eaf-89e5-437e-b98c-2f007b2f6ecb,really good app,5
5698d12d-3a77-42ba-8961-a154b3c62e84,Wrong person ever wf,1
d697bd24-f89f-4dc3-8e61-b016da2084dd,Useful app for communication,4
ebf9db73-d917-4f2b-b9a4-5d085dafad58,good,5
7340d209-3ba2-43c7-83be-591f699126b8,very good,5
efd48623-7dfb-4f13-ace8-0cde1c4d8373,Amena jannat Teyan,5
bce9aecf-fd12-4614-ac56-fad3d9d9ec19,খুবভালো,5
ebee1112-3c1a-4531-b099-c2e28e504702,Good,5
06f70007-4d37-414a-950a-f53e309ca500,good,5
68c916dc-899e-4f15-aee7-0245da6e8b35,Earnings best way,5
ca2e6248-1def-4d6f-a927-141f77ae9827,Perfect,5
30f3907c-eb95-462f-8894-99ecf469a7e5,Five ⭐,5
312b8c16-680c-4ec2-8e71-d0fdb29a2681,Nagendra Yadav,5
1bf9baad-67fb-4abf-90e9-9eac0a72d8f1,nice app.,5
48f45e67-cf1f-440d-b6c7-89151c781226,please unfreeze My Account,5
2c0ce5f1-a448-4d20-9b6c-23e365909636,Nice,5
9ae18fd4-a519-430e-89fb-cf4d2c0945e0,great,5
b931c6b6-54c8-4b69-a375-3eb5b076f364,Best,5
41cbb07f-c6a6-4b0a-a137-9645394a513b,super,5
6cf4cb06-8be2-4b0b-8a03-d6b76a110dbe,Excellent,5
f5ab4211-863d-440e-a00a-0c4a159a027a,best social media application,5
ee28e389-7640-418a-9449-076ff07ba218,Waw,5
e86d5681-f3c2-4908-b52b-c2af13ee647b,Rahulbhai,5
701e62e4-b948-49c9-a161-d73f497bb547,good,1
e24feb8d-4912-49de-8d5e-5223a2709fc2,GangTeDdYGnARSm,5
8531002f-567a-4fb2-8217-dd94aafe18c5,be play),5
21b2469c-7750-4095-b207-821cb5c1dcb9,Nies 💥💯,5
2617dce9-36dc-4ff3-945f-4311d45ef79e,best,4
78f9fbcc-fbcb-4520-9986-2b557d8c7961,Good application,5
521e54c1-7be7-40c2-a9d4-3bc0b5610bb0,Facebook sucks,1
4b9e2db1-66a5-48cf-93c8-0d246d37b27b,good,5
7b06fd3b-8f75-4638-b8f3-ce4295226017,"Bad, in every way. Now they're forcing you to download the app to use the fb marketplace. Lies about the app size also says it's 76 MB but really it's almost 300 MB.",1
46627c28-0aa4-4a13-9665-75e61432f17b,this apk so great and easier I like it more than lite so amazing thanks for the creator who made it out,5
399801a9-05d4-4b68-b2ea-a4f473bd2329,excellent,5
7ca11b08-d0f3-437e-81be-fb365e50f62e,very good 👍,5
86134348-5a73-4956-91fd-342cf9093564,50K follow Babu Bhumij,5
7b547856-61aa-471d-87e3-99fb83f114e4,Anishsharmaredannk,3
e569191c-f957-4b3f-870f-30c2fcc91d63,good app❤️‍🩹,5
e256bac5-0f3b-470e-a148-c3078bbc4739,not only in India who may,5
fc030dbf-41dd-40fc-a151-7a459aa6ffbd,Ohh,5
e80eb229-f9fb-42bd-b98e-dc918cccc2e0,Very Nice App I Like it 🤭🤭😊,5
242a9a75-1f21-4b55-a800-f207b36dbc57,dudof,5
402957f6-c341-494d-b69c-0174db8095e2,Verygood,5
90e3c61e-78db-43ae-893d-83e2980a52bb,Nice,5
e447825b-05da-4079-8252-19fc0f1acbc2,Wiskk,1
7cc7eb64-4500-48d7-85ac-cb38f2e34491,Really good,5
c76022d1-07f2-46ea-ba2a-96f8f960bfca,Easily hacked or cloned accounts. Not helpful to re-access your account if you have been hacked. Way too many ads. The list really is endless.,1
30bb73d3-e1a8-43a5-8862-f6a47bd3fffe,nice 👍,5
093e5dbd-2aca-43c9-ad67-6d0fa48f6e20,ok,3
85fee4d0-9d38-4035-aef6-c49069674529,Awesome,5
7ee9c63b-42e5-4d13-89d7-8f2399d578e1,good,5
6c2aadf0-76b2-451c-a333-15216368f38a,sick wit it,5
857f303a-168e-4e73-95a1-08ae12cdcfe8,Best app of all,5
21b00165-0356-42b1-b2a7-3f932c943c7b,good,5
a79d092b-602c-4733-9544-14872bac6b3e,Infomative,5
5ea3d2c6-f0b4-4e75-afb9-c2bdf288c1cc,Facebook is best platform social media,5
785db5b7-66e1-4eb4-a6c8-0a31974b9084,Om,5
1c3f20cd-e7b4-4a6e-8cbe-ea372f64d27d,My Facebook account is locked please solve my problem,5
1cfb5a65-6319-4a31-84ca-5d903598b5e8,🤷🏾,2
f7afdf7a-5a44-44e8-8974-97e1900184c4,Good,5
9299294b-7ab3-44ce-8bf1-5ff9887c0f92,good,5
65e7e05b-3899-4ad5-ae39-6b4c5e997017,good,4
f3c27ed1-b1f7-486e-a93e-a7a738f6df8e,No bad,3
967a282e-ec06-461f-87f3-079f9dc45615,Nice 👍,2
68311ab8-840f-47b5-9e99-0b083a042611,Nice app for social media services,4
03b8e854-547a-42ca-a6f1-12cc6322d93f,👌👌👌💯💯💯,5
e13ccf94-7c04-4017-a6aa-f6582634defd,super,5
d5dd8286-2138-40ea-8368-6b7b31ac7a76,very nice,5
e3115510-bdbb-4187-a01d-129a59a8a85d,Lagging sometimes,4
f6801899-5ffe-4577-b7a2-b4192d7bbba1,Razwan Malik,5
0208fb29-7b06-4b80-a4f3-dfa3f30a41fa,"Hi (everyone) I wanted to introduce you to my good friend Walt Thinfen , He has a wealth of knowledge and experience in corporate management, financial education, wealth-building strategies and has helped countless people navigate their journey toward financial security, wealth building. He is on a crusade dedicated to bringing financial education to all! I believe Walt could provide valuable insights that align with your goals and questions. I’ll let you two take it from here! http:/",5
4133d39a-7c95-41a2-a026-e72d1d50a149,Surajkumar,5
a3a62c9d-bb88-4a1b-8119-69d451cb4364,Nice,5
be6ae976-a904-4d27-8091-8f426263d721,"WHAT HAPPENED TO NEVER AUTOPLAY VIDEOS? I KEEP SCROLLING AND THEN VIDEOS KEEP AUTO PLAYING EVEN THOUGH I OFF IT IN THE SETTINGS, FB WHAT NOW?",1
24cf45d9-0511-4d34-8b88-6d593cff7f72,It is a pure and lovely app so much easier to use and do all things.,5
0d6bbe26-69ea-4fc2-9d6f-c5db60eaadd2,Suitable for this app,5
6bcbd61a-e106-4e58-8a35-03ba8160f035,trash app randomly suspend accounts for no reason Mr sucker berg should step down,1
a9d90c7a-500a-4f09-8ccd-9693f0d643df,Satisfactory app,5
a61b22c4-171d-490c-a687-2c9efa308199,Great,5
fbefd63a-dee6-43fc-8e7a-b11151d972c6,cannot view others memories,1
5beb8749-c382-4170-babe-6fc0d23aa0a1,morning,4
9d2fbc67-bde5-4d6c-be37-20b8580a9a99,Ajad pal,1
67f37d9b-74ce-4970-b609-bdd49a76ed92,Thanks 🙏 odisha,1
612a8772-fd9e-4f8f-a9f4-58e52827b02e,lovly,4
afe62a06-aea2-4c38-aca2-6ff2d9b9bb65,sinuspend ng walang kaalam alam,1
5801c4a9-7e5f-4331-b2e8-9b4579478d2a,Nice,5
964046ed-ee44-4db9-aeb6-4e1f2f6b898e,very nice 👍,5
a7bdd652-2268-4775-b925-0094491a5eb3,😘😘😘,5
05c4549f-a906-426e-97fe-f6a64945e6d9,Not bad at all 😚🥰🥰🥰 I give 5 star⭐,5
02a899ec-8413-4663-92f2-b9874080e4c3,nice app,5
4f800c62-cfba-452d-a713-7f860337a088,Good,5
f54d6d36-d59e-4326-b146-e1cb8bb9bdb6,ছিল,3
35be8bfc-ec07-47e9-837e-4487ef8fd5b8,Drops calls as soon as I say Hello,3
96b07c79-e132-411a-90b7-95857b8865ae,Ok,5
96f0a239-6106-4c42-bbc6-16be524d815c,good apps,5
16865145-da78-4359-9a23-4199e7590fad,Ok,5
b732378d-3886-4ce3-a3bc-b3b46401cbc8,No cover photos are showing on any profile..... Rubbish,1
bcd6b243-b750-40d1-a33a-1d4fa7f70157,very good,5
f48d7f9f-af68-4e31-b06a-3809b0660b49,មិឡយ,5
3202a891-9a68-41aa-88a5-95ddddc19fd8,very good 😊👍,5
fc5bb4fd-8ed7-47e0-81f1-5691c2251c88,sometimes lag,3
cc8a50ed-356a-4a5d-bf4b-b2536d6d74d2,Not yet sure,3
67a8f00a-edb9-4823-ada1-0873146681f2,Problem,5
3a9c33ec-d7e1-4bf8-a0c0-bf8bd01fe139,Liton Bormon. hamen Facebook per chalate interest rate,5
9591af02-1353-435d-b4d9-0783acf3407c,i like and love this Facebook,5
9cd8c5ee-bfbd-4bc2-8b92-1afc10f43265,This platform is a very good platform ❤️❤️💯,5
262004ab-bc4c-4fb7-b5aa-6771392e4de9,Good and excellent,5
dbdb4b91-2c55-4c0c-9d71-bed9769d0e78,Nice app,5
932284a2-0c73-4bfc-b6eb-5649c680cf58,வணக்கம் Facebook மார்க்கெட் பக்கத்தி பொருட்களை விற்ப்பனை செய்வது நல்ல விசியமா இருந்தது ஆனால் இப்பொது அந்த மார்க்கெட் பக்கம் திறக்கவில்லை இது எனக்கு வறுத்தம் அழிக்குறது தயவுசெய்து மார்க்கெட் பக்கத்தை திறக்க உதவி செய்யுங்கல்,5
75f84f8d-0059-4818-8530-fe41844a87ab,"I really don't know whats happening with the app, i urgently need help every picture that i view on the app is kinda zoomed in and i have to manually zoom out of the pictures while its showing a dark background i really need help with this. I uninstalled both the app and messenger yet its not working",4
b0151b97-28a2-42d5-86ee-a3505db90e99,Best app,5
d9e0e2a2-1022-482a-8097-7cd1d1d71071,nicr,5
a98df43d-8662-4a9f-a491-f6532ad06e97,"Facebook report support is garbage. Automated system can't tell that literal pornagraphic images are ""nudity and sexual activity"" in addition to violent/hateful content posted. The system is worse than Snapchat's.",1
3ccee3cb-9642-46eb-ad9d-8f626cdc082b,Good My Vlog page namae. Nahid Vlog's🥰🥰🥰😇😇,5
67bcd6d3-7060-42f1-9f8e-8723cf26fac8,Ik,3
6ca921b0-85ce-4d63-8f6a-dacb405ddc64,nothing special,1
222ac82d-aaf5-4021-ac83-56e990d44236,good,5
fbc12e08-0b42-4dd1-a07e-6fb3804c615e,love you dear💋💓,5
f4cc3961-23e3-48ec-ba75-012705bb8d53,Amır,1
53d6a047-3050-4bbc-be48-2a399fd9c76b,Very good platform for life in change,5
d74efcb6-0358-4b21-8e37-6158ce322901,Interesting,5
8f112593-7c5e-42dd-bc26-79cde5c2255e,Nice,5
